id,title,year,taglines
3357295,"American Indian Graffiti: This Thing Life",2003,"It's about this thing life. It's a story about these things: friendships that falter, dreams that come true, families that fall apart, and the struggle to survive. It's about this thing, life."
3357597,"American Psyche",2007,"United States of America, Divided States of Mind"
3357666,"American Roadshow",2003,"A traveling talk show, with America as the guest."
3357694,"American Scary",2006,"It's about that favorite show you forgot you loved ..."
3357739,"American Skin 2: Eagles Gathering",2005,"Hate hard, die young."
3357775,"American Splendor",2003,"Ordinary life is pretty complex stuff."
3357797,"American Storytellers",2003,"4 American Filmmakers talking about LIFE and MOVIES with a silent host."
3357840,"American Threnody",2007,"There's a lot of American history buried up on Maxey Flat."
3357918,"American Wake",2004,"Sometimes the greatest joy is just a heartbreak away."
3357931,"American Wedding",2003,"This time they're going all the way.,Forever hold your piece.,""Jim's finally taking her up the aisle"""
3357963,"American Yearbook",2004,"A realistic story about high school bullying in a post-Columbine world..."
3357971,"American Zeitgeist",2006,"Crisis & Conscience in an Age of Terror"
3358010,Americanese,2006,"Some love stories begin with goodbye..."
3358016,"Americanizing Shelley",2007,"You Can't Curry Love!"
3358018,Americano,2005,"Do what scares you."
3358479,"Amitié",2006,"It's amazing how much you don't see when you're not looking for it"
3358820,"Among Brothers",2005,"How far would you go?,Based on actual events."
3359902,Amu,2005,"When the past overwhelms the future...,When the past lives in the present..."
3360514,"An American Crime",2007,"This has been the most terrible crime ever committed in the state of Indiana,The true story of a shocking crime and a secret that wouldn't keep.,The true story of a child's punishment that became a woman's crime."
3360551,"An American Haunting",2005,"Possession Knows No Bounds"
3360587,"An American Letter",2006,"""The excerpts from ""actual letters"" write them as soldiers of America and as human begins of the world"""
3360600,"An American Opera",2007,"When EVERYONE believes they are doing RIGHT, how can so much go WRONG?"
3360610,"An American Reunion",2003,"Have you ever felt that it's harder to give someone new everything you have... because you already gave someone else, everything you had?,How far would you go, to save your best friends life?"
3360692,"An Angel Named Billy",2007,"In a world full of hopelessness & despair came a love that would last forever.,Wo immer dich die Liebe trifft...,You never know where love will find you...,L'amour arrive toujours quand on s'y attend le moins."
3360746,"An Apology to the Dead",2006,"Every action has a consequence"
3361841,"An Inconvenient Truth",2006,"A Global Warning,Nothing is scarier than the truth.,By far the most terrifying film you will ever see.,We're all on thin ice.,We work together to fix the problem we created"
3362232,"An Obvious Moment of Happiness",2003,"Laugh, fight, want, love"
3362240,"An Occurrence at Owl Creek Bridge",2005,"A Moment in Man's History...Forever in a Woman's Heart."
3362423,"An Ordinary Killer",2003,"28 years later EVIL has a face!,Beware the Ordinary,It took six detectives twenty-eight years to catch...AN ORDINARY KILLER"
3362610,"An Unfinished Life",2005,"every secret takes on a life of its own"
3362691,"An Unreasonable Man",2006,"Ralph Nader : How Do You Define a Legacy?"
3362777,"An Uzi at the Alamo",2005,"Every life has a story...some just have better titles."
3363067,"Anacondas: The Hunt for the Blood Orchid",2004,"The hunters will become the hunted."
3364351,"Analog Days",2006,"Real life doesn't always end like a movie.,The only thing more uncertain than today is tomorrow."
3364476,Anamorph,2007,"Madness. Mayhem. Mutilation. The masterwork of a serial killer."
3364743,Anathema,2003,"Anathema - An Existential Psychosexual Road Movie"
3365079,"Anchor Eddy's",2006,"Some things just aren't for sale..."
3365101,"Anchorman: The Legend of Ron Burgundy",2004,"His news is bigger than your news.,They bring you the news so you don't have to get it yourself.,Ron Burgundy wishes you a happy 9th of July.,If Ron Burgundy says it... it's the truth!"
3365331,"And I Lived",2005,"Their love will break the rules."
3365578,"And Then Came Love",2007,"A Little Movie with a Big Heart"
3366275,"Andrew Jenks, Room 335",2006,"Welcome to assisted living."
3367392,"Angel City",2006,"When 'Trust' is a Four-Letter Word"
3367535,"Angel of Hate",2005,"He's an angel of love although born from hate,It's the story of a young teenager, the product of a rape, and his search for his biological mother."
3368070,"Angels Can't Help But Laugh",2007,"25 Hollywood actresses come together to discuss the opportunities and plights in Hollywood"
3368149,"Angels of the Basin",2007,"Angels of The Basin is a microcosm of environmental disregard, economic racism, political injustice and corporate greed in the United States."
3368180,"Angels with Angles",2005,"Love is Heaven if it doesn't kill you ..."
3368244,"Anger Management",2003,"Feel the love,Let the healing begin"
3368531,"Angry Young Man",2003,"Someone should have given him a medal but he was sent to prison."
3370632,"Anna Nicole",2007,"Celebrity. Controversy. Tragedy.,From stripper to Playmate to household name."
3370702,"Anna's Eve",2004,"Your past can come back to haunt you"
3370854,Annapolis,2006,"50,000 Apply. 1,200 Are Accepted. Only The Best Survive.,Where Heroes Are Born And Legends Are Made."
3370907,"Anne B. Real",2003,"ANNE FRANK meets 8 MILE."
3371479,Anokha,2004,"There is always someone looking out for you"
3371948,"Another Heist",2006,"Martial Arts in the Hood"
3372081,"Another Perfect Stranger",2007,"The conversation continues."
3372107,"Another Road Home",2004,"One person can change your life forever."
3372445,"Answering the Call: Ground Zero's Volunteers",2005,"Thousands Of Strangers Came Together As A Team"
3373764,"Anus Magillicutty",2003,"The Anti-Movie that Anti-Matters!,Tastes Great, Less Feeling!"
3373908,"Any Night But Tonight",2006,"100% Hand Squeezed!,Coming to a glass near you.,Drink the pink!,Ever have one of those nights where nothing seems to be going right? Welcome to food-service hell."
3374081,"Anything Else",2003,"In any relationship, one person always does the heavy lifting"
3374167,"Anytown, USA",2005,"All Politics is Local"
3374712,"Apartment 1303",2007,"Some rentals are too good to be true"
3374743,"Apartment 67",2007,"Good. Evil. Roommates."
3375225,"Apocalypse and the Beauty Queen",2005,"Civilization is only skin deep"
3375339,Apocalypto,2006,"When the end comes, not everyone is ready to go,No one can outrun their destiny.,Takes out the fear residing deep inside our hearts."
3376171,"Approaching Heaven",2004,"It's never too late to start over."
3376180,"Approaching Union Square",2006,"Every Passenger Has A Story"
3376422,"April's Shower",2003,"How far would you go for true love?,Only a best friend could throw a shower like this."
3376730,"Aqua Teen Hunger Force Colon Movie Film for Theaters",2007,"Bring the whole family... because children can't get into ""rated R"" without an adult."
3376770,Aquamarine,2006,"A Fish-Out-Of-Water Comedy."
3376776,Aquanoids,2003,"Underwater ... They Can't Hear You Scream!,Under Water, No One Can Hear You Scream"
3376838,"Aquarius Rising",2007,"Based on Possible Events"
3377254,"Arabs and Terrorism",2007,"What is said about...Arabs and Terrorism"
3377376,Arakimentari,2004,"A look at the life and work of Japanese photographer Nobuyoshi Araki and his impact on Japanese culture."
3378153,"Arctic Tale",2007,"From the people who brought you March of the Penguins,A real adventure in the coolest place on earth"
3378316,"Are We Done Yet?",2007,"New house. New family. What could possibly go wrong?,First comes love. Then comes marriage. Then comes suffering.,It was the perfect house... Until he decided to fix it."
3378339,"Are We There Yet?",2005,"24 hours. 350 miles. His girlfriend's kids. What could possibly go wrong?,Coming soon... by plane, by train, by car.,To win over their mother, he's driving them across country. What could possibly go wrong?"
3379343,Arizona,2004,"Where would you go?"
3379455,Ark,2005,"Prepare to be saved."
3379683,"Armageddon for Andy",2006,"All's Fair in Love and Nuclear War"
3379966,"Armor Clad Warriors",2006,"War is a terrible thing, reluctantly, it's not to be missed."
3379996,"Armored Fist",2004,"Bacon. The answer is bacon.,I hope that there is hope...for us!"
3380271,"Arnolds Park",2007,"An accused young man returns to seek revenge and justice for a murder he didn't commit."
3380390,"Around the Bend",2004,"The skeletons in the family closet just came out to play"
3380462,"Around the World in 80 Days",2004,"The race begins: June 16.,Let your imagination soar."
3380588,Arranged,2007,"Friendship Has No Religion"
3381403,"Art Heist",2004,"There's an art to every crime."
3381448,"Art Is an Attitude: The Art of Drawing the Figure",2007,"I have not found a drawing teacher as good as Bill - anytime or anywhere"
3381622,"Art School Confidential",2006,"Who said anything about talent?"
3382163,"Artifacts of Time",2004,"Dark ... Alone... Immortal ... A Vampire!"
3383173,"As Is: A Downsized Life",2005,"Life comes without guarantees or warranties. Life comes to us ""As Is"". Still, we are all immersed in a culture where the primary, if not primordial, message is: ""more, more, more."" Earn more, spend more, consume more and possess more of everything - the implicit promise is that happiness and fulfillment will be yours if only you have more."
3383449,"As the Call, So the Echo",2005,"An American doctor in Vietnam"
3383631,"As You Like It",2006,"Romance...or something like it."
3383947,Ascension,2004,"Two lives, two stories, one ending."
3384256,"Ash Wednesday: Capitulo Unus",2007,"The cold-blooded crime world will never be the same."
3384623,Ashley,2007,"What would you do in a world gone to hell?"
3385090,"Asian Stories (Book 3)",2006,"When Jim is jilted by his bride-to-be, he decides to convince his ex-con and best friend, Alex to kill him before Valentines Day and put him out of his lonely misery."
3385337,"Ask the Dust",2006,"Passion and ambition drive two dreamers in 1930s LA. Their love affair is ferocious and hot-blooded as they fight the city and themselves to make their dreams come true."
3386559,"Assault on Precinct 13",2005,"Unite and fight.,When bad boys turned heroes.,The only people more dangerous that the hardened criminals... are the cops."
3386954,"Assphalt Assassins",2006,"Extreme Motorcycle Stunt action"
3387562,Asylum,2007,"Sometimes it's better to forget"
3387954,"At Lionhead",2007,"Nell Shipman in Idaho 1922-1925"
3387999,"At Night with No Curtains",2004,"The maid is not dead but sleepeth..."
3388294,"At the Movies",2007,"If you thought aisles were dirty, wait until you meet the employees."
3389093,ATL,2006,"A New American Story"
3389109,Atlanta,2004,"For Truth, For Revenge, For Love ... What Would You Give?"
3389599,Atonement,2007,"You can only imagine the truth.,Torn apart by betrayal. Separated by war. Bound by love,Joined by love. Separated by fear. Redeemed by hope."
