id,title,year,taglines
3332641,Addicts,2009,"What are you addicted too?"
3333278,"Adiós Mr. Falcon",2009,"Let's be bullies"
3333416,Admission,2013,"Get admitted.,Let someone in."
3333512,"Adolf Hitler: A Portrait of Evil",2013,"We know what Hitler did... but WHY did he do it?"
3333587,"Adopted ID",2012,"Some people are born into their identity. Others have to find one"
3333598,"Adopting Haiti",2011,"The Story of the Maison des Enfants de Dieu Orphans"
3333801,"Adriane's Castle",2011,"Expect the uninvited... You are next!"
3333803,"Adriane's Warehouse",2010,"You never know what could happen in a warehouse..."
3333992,"Adult World",2013,"When life gets hard, rise to the occasion."
3334235,"Adventure Scouts",2010,"Passionate imaginative people, have always encountered violent opposition, from mediocre minds,To thine own troop be true, 'neath the red, white and blue.,Adventure Scouts vs The Big Bad Bikers"
3334264,Adventureland,2009,"It was the worst job they ever imagined... and the best time of their lives.,Nothing brings people together like a crappy summer job.,Long hours. Low pay. High times."
3334370,"Adventures in the Sin Bin",2012,"For Some, It's a Joy Ride"
3334418,"Adventures of Bailey: The Lost Puppy",2010,"A puppy can always find his way home... or can he?"
3334940,"Aerosmith: Rock for the Rising Sun",2013,"A concert film event."
3335133,"Affairs Across America: The Ashley Madison Story",2012,"How did one man convince over 15 million people that infidelity was acceptable?"
3335247,Afflicted,2013,"Captured. On Film."
3335272,"Afflictions: Culture & Mental Illness in Indonesia, Volume 1: Psychotic Disorders",2010,"The first film series on mental health in the developing world"
3335273,"Afflictions: Culture and Mental Illness in Indonesia, Volume 2: Neuropsychiatric Disorders",2011,"The first series on mental health in the developing world"
3335319,"Afghan Hound",2010,"The war comes home. The battle rages within."
3335449,"AFK: Heroes of Prophecy",2011,"When the Nerds become the Heroes!"
3335574,"Africa Rising",2009,"The Grassroots Movement To End Female Genital Mutilation"
3336118,"After Dark",2012,"Some secrets should stay buried..."
3336119,"After Dark",2013,"After dark you're not alone,Face the unknown.,Mommy said, don't talk to strangers."
3336156,"After Earth",2013,"Danger is real. Fear is a choice."
3336205,"After Happily Ever After",2011,"So, what's the SECRET to a happy marriage?"
3336419,"After Porn Ends",2012,"Can they really live a normal life after porn?"
3336432,"After Romeo & Juliet",2012,"Love dies. Hate lives."
3336579,"After the Dark",2013,"Smart. Talented. Beautiful. Stranded.,What if you had to die to survive."
3336581,"After the Dawn",2012,"There are some things more frightening than isolation..."
3336599,"After the End",2013,"A story about loss, love, and the journey that makes us human."
3336795,"After the Titanic",2012,"Jack's Story"
3336803,"After the Tribulation",2012,"Let no man deceive you.,The pre-tribulation rapture fraud exposed."
3336905,"After You're Gone",2009,"You may now kiss the bridesmaid."
3336927,After.Life,2009,"Life is the symptom. Death is the cure.,How do you save yourself when you're already dead?"
3337123,"Afternoon Delight",2013,"The cure for the common marriage."
3337186,Aftershock,2012,"The only thing more terrifying than Mother Nature is human nature."
3337715,"Age Is Just a Word",2011,"Youth is a state of mind."
3337736,"Age of Dinosaurs",2013,"Back from extinction!"
3337902,"Agenda: Grinding America Down",2010,"Most powerful exposé of the communist, socialist, progressive attempt to take over America produced so far."
3339070,"Ahead of Time: The Extraordinary Journey of Ruth Gruber",2009,"Ruth Gruber didn't just report the news... she made it!"
3339362,"Ai Means Love",2011,"He's ""made in America."" She's ""made in Japan."" But their parents think they are ""made for each other""."
3339555,"Ai Weiwei: Never Sorry",2012,"Can an artist change China?"
3340125,Aina,2011,"A society that does not value its women, is a society without values."
3340363,"Air Racer: Chasing the Dream",2009,"Chase the dream, not the competition."
3340364,"Air Racers 3D",2012,"From the Dawn of Flight to the Reno Air Races,Fly into the Valley of Speed in IMAX 3D Theatres,The Ultimate Air Show Experience"
3340429,"AIR: The Musical",2010,"There is a rhythm to life, and when six people lose touch with that current, their worlds come physically crashing down around them in this dramatic, romantic comedy musical."
3340574,Airmen,2010,"I met a man once on a bus...he claimed to know more than he actually did"
3341157,"AKA Private",2011,"A documentary film about the never fading dream of Hollywood CA."
3342763,"Al midan",2013,"The people demand the downfall of the regime."
3343255,"Alabama Moon",2009,"An adventure for the boy in all of us."
3344052,"Albert Nobbs",2011,"A man with a secret. A woman with a dream.,We are all disguised as ourselves."
3344164,"Albino Farm",2009,"The legend is real..."
3344568,"Aleksandr's Price",2013,"Love isn't free."
3344811,"Alex Cross",2012,"Don't Ever Cross Alex Cross"
3344869,"Alex Ovechkin: The Gr8",2010,"Drive. Determination. Power. Skill."
3344985,"Alexander the Last",2009,"Sometimes a commitment requires a little creativity"
3346097,"Alice in Murderland",2010,"Through the Looking Glass and Straight to Hell"
3346145,"Alice in Wonderland",2010,"You're invited to a very important date 3/5/10,The Mad Hatter,Fantastic fun for the whole family,The White Rabbit,Tweedledee and Tweedledum,The Cheshire Cat,The White Queen,The Red Queen,Alice"
3346580,"Alien in the Park",2011,"A park can be a very alien place."
3346583,"Alien Inhabitant",2011,"Trapped in a delusion, or a terrifying reality?"
3346625,"Alien Opponent",2010,"Unidentified Fighting Object"
3346643,"Alien Protocol",2013,"Rid Earth one alien at a time."
3346671,"Alien Showdown: The Day the Old West Stood Still",2013,"The day the Old West stood still.,The Old West don't take kindly to strangers."
3346707,"Alien Trespass",2009,"It came from another galaxy. A creeping, crawling nightmare of terror!,Terror - the whole family can enjoy.,She was a waitress - he was a space alien.,They! Have! Arrived!,Lost masterpiece! Unseen for 50 years!"
3346713,"Alien Valley",2012,"Some mysteries are not meant to be solved.,Only their footage remains.,We've been looking up when they've been here all along."
3346714,"Alien Vengeance",2010,"He's coming for her."
3346715,"Alien Vengeance II: Rogue Element",2010,"When an alien can look like anyone you never know who is going to lose their head."
3346734,"Alien Zombie Invasion",2011,"Prepare for the real apocalypse."
3346844,"Aliens in the Attic",2009,"They came from upstairs.,The aliens vs. the Pearsons,They are home but they are not alone."
3346859,"Aliens on Crack",2009,"Tweaker Aliens are over populating the world"
3346869,"Aliens vs. A-holes",2012,"Let the Probing Begin!"
3347127,"Alive & Well",2013,"Seven lives illuminate the perseverance of the human spirit despite life's most difficult challenges."
3347550,"All Ages: The Boston Hardcore Film",2012,"The whole truth and nothing but the truth, All Ages Boston Hardcore"
3347556,"All Alone",2010,"Fifty percent of all marriages don't survive.,Fifty percent of marriages don't survive!,The deeper you go, the darker it gets.,Sometimes you wanna get away... Sometimes you wanna get away with it."
3347629,"All American Zombie Drugs",2010,"Welcome to the heartland!,A comedic social satire about one man's journey off of drugs."
3347650,"All Around the World: Jermaine Jones",2013,"Guilty until proven innocent."
3347747,"All Cheerleaders Die",2013,"You can't kill their spirit.,They're young. They're beautiful. They're back from the dead.,Revenge is a bitch."
3347773,"All Dark Places",2012,"Send in the clown.,Here comes the clown"
3347973,"All for You",2009,"When your best friend returns to town, it is very exciting... until he falls for your sister. The result could be murderous."
3348035,"All God's Creatures",2011,"Love isn't just for the gifted, it's for all God's creatures."
3348050,"All Good Things",2010,"The Perfect Love Story. Until It Became The Perfect Crime."
3348295,"All in the Game",2011,"If you're gong to be in, you gotta be in it to win it!"
3348323,"All In: The Poker Movie",2009,"Get in the game."
3348365,"All Is Bright",2013,"All is busted. All is broke. All is bitter. All is BRIGHT."
3348384,"All Is Lost",2013,"Never Give Up"
3348458,"All Me, All the Time",2009,"A comedy about divorce and the empty nest on the edge,a comedy about divorce and the empty nest on the edge"
3348602,"All Night",2011,"Where will you be by morning?"
3348658,"All of Me",2013,"a story of love, loss and last resorts"
3348773,"All Over But to Cry",2009,"You never know what you can survive until you have to."
3348847,"All Roads Lead",2013,"All roads lead. Some reveal."
3348879,"All Screwed Up",2009,"Loves Bites"
3349064,"All That Glitters",2010,"This is the way the world ends, not with a bang, but a whimper..."
3349230,"All the Gold You Can Eat",2013,"What if the alchemists were right?"
3349404,"All the Way Through Evening",2011,"New York City's greatest tragedy. As you've never heard it before."
3349427,"All the Women I've Loved",2011,"Crazy in love, or just plain crazy?"
3349514,"All Things Shining",2012,"Keep looking up."
3349628,"All We Had",2009,"When the only thing you love, is everything you lose, what do you have left?"
3349790,"All's Faire in Love",2009,"Romance Has A Renaissance."
3350218,Alleged,2010,"Some lies just have to be told."
3350221,"Alleged Gangster",2013,"Gangster Rudy Wright is back on the streets."
3351473,"Almost Human",2013,"An unspeakable horror has come home."
3351480,"Almost in Love",2011,"A love story in two shots,A love story in two takes..."
3351488,"Almost Kings",2010,"Separate the men from the boys,Do you have what it takes to Walk Away?"
3351535,"Almost Perfect",2011,"Finding puppy love at 34"
3351664,"Aloha Buddha",2011,"Hawai'i Changes Everything"
3351801,Alone,2013,"Everyone dies alone."
3352025,"Alone in This House",2013,"Did you really think you were alone?"
3352057,"Alone Together",2009,"A mysterious event causes Kate and Sandra to be trapped together in an empty world. They learn to survive, alone."
3352112,"Alone Yet Not Alone",2013,"Their Faith Became Their Freedom."
3352211,"Along the Roadside",2013,"Losing our way. Finding ourselves."
3352305,Alpeis,2011,"When the end is here the Alps are near."
3352360,"Alpha and Omega",2010,"A Pawsome 3D Adventure,Pack man,The goose is loose,Grrrl power,He'll quack you up"
3352965,"Alter Egos",2012,"Super heroes. Super problems."
3353015,"Altered Minds",2013,"Thriller/family drama"
3353028,"Altered States of Plaine",2012,"Where will you wake up tomorrow?"
3353185,Altitude,2010,"Don't Look Down.,Fear Is in the Air.,A Heist at 30,000 Feet ..."
3353261,Altruism,2013,"Sometimes deadly altruistic measures must be taken to prevent the gods domination over Earth.,It takes a vengeful god to defeat a merciless god!,Kill her... or else I will!"
3353386,"Alvin and the Chipmunks: Chipwrecked",2011,"This holiday it's gonna get squeaky,They're gonna rock the boat!"
3353390,"Alvin and the Chipmunks: The Squeakquel",2009,"The Boys are back in town... and they have competition"
3353715,Alyce,2011,"She was always a bit weird...now she is truly insane. The breakdown of a psychopath!,Lend a friend a hand"
3353942,"Am I Alone?",2010,"Some people move in and NEVER move out!"
3354188,"Amado M. Peña, Jr: From Culture to Canvas",2012,"An artist cannot be separated from their background and life experiences."
3354348,"Amancio: Two Faces on a Tombstone",2009,"Two Faces on a Tombstone A documentary film"
3354352,"Amanda & The Guardian",2011,"From the ashes of a lost legend, comes the birth of a new hero."
3354360,Amanda,2009,"Some guys just never seem to grow up...to be guys"
3354394,"Amanda Laru",2011,"An ex-psychiatric patient's attempt to reintegrate herself into society, leads to her winning a role in a film. She soon finds herself in an unexpected ""tryst"" with the director which triggers her mentally incarcerated boyfriend to escape, stalk her, and re-adopt his murderous ways."
